raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
darica piri reis mah. vizyon sitesi,darica_piri_reis_mah_vizyon,low_freq_kept_separate_review,1,,True,,
Bizimköy Evleri,bizimkoy,low_freq_kept_separate_review,2,,True,,
Alya Evleri 2,alya_evleri_2,low_freq_kept_separate_review,2,,True,,
Bayramoğlu Zen Evleri,bayramoglu_zen,low_freq_kept_separate_review,2,,True,,
Özden Evler Sitesi,ozden_evler,low_freq_kept_separate_review,2,,True,,
Bizimköy Evleri 3. Etap,bizimkoy_evleri_3,low_freq_kept_separate_review,1,,True,,
tuzla caddesi uzeri site,tuzla_caddesi_uzeri,low_freq_kept_separate_review,1,,True,,
Golden City Sitesi,golden_city,low_freq_kept_separate_review,2,,True,,
Alya Evleri 2,alya_evleri_2,low_freq_kept_separate_review,2,,True,,
Serapark Evleri Sitesi,serapark,low_freq_kept_separate_review,1,,True,,
merkezi konum'da site,merkezi_konum_da,low_freq_kept_separate_review,1,,True,,
Site Medine,site_medine,low_freq_kept_separate_review,1,,True,,
osmangazi mah. butik site,osmangazi_mah_butik,low_freq_kept_separate_review,1,,True,,
sinirsiz kredili bayramoglu mevki luks site,sinirsiz_kredili_bayramoglu_mevki,low_freq_kept_separate_review,1,,True,,
darica site,darica,low_freq_kept_separate_review,2,,True,,
Kiana Evleri Sitesi,kiana,low_freq_kept_separate_review,1,,True,,
tuzla cad uzeri butik site,tuzla_cad_uzeri_butik,low_freq_kept_separate_review,2,,True,,
Sahra City Sitesi,sahra_city,low_freq_kept_separate_review,1,,True,,
vizyon emlak'tan krediye uygun site,vizyon_emlak_tan_krediye_uygun,low_freq_kept_separate_review,1,,True,,
Bizimköy Evleri,bizimkoy,low_freq_kept_separate_review,2,,True,,
net'den cadde ustu site,net_den_cadde_ustu,low_freq_kept_separate_review,1,,True,,
sirasogutler mah site,sirasogutler,low_freq_kept_separate_review,1,,True,,
