lat,lon,name,seq,osm_id,source
40.7126697,29.4719879,coastline,1122,150875050,osm
40.712337,29.4716459,coastline,1123,150875050,osm
40.7125865,29.4711813,coastline,1124,150875050,osm
40.7124936,29.4710909,coastline,1125,150875050,osm
40.712655,29.470807,coastline,1126,150875050,osm
40.7125082,29.4706715,coastline,1127,150875050,osm
40.712161,29.4712264,coastline,1128,150875050,osm
40.7116278,29.4707295,coastline,1129,150875050,osm
40.7124349,29.469226,coastline,1130,150875050,osm
40.71198,29.4687743,coastline,1131,150875050,osm
40.7115984,29.4695099,coastline,1132,150875050,osm
40.7112022,29.4690905,coastline,1133,150875050,osm
40.7123909,29.4669674,coastline,1134,150875050,osm
40.7636136,29.5336208,coastline,1135,176230416,osm
40.7636925,29.534228,coastline,1136,176230416,osm
40.7665762,29.5335775,coastline,1137,176230416,osm
40.766704,29.534361,coastline,1138,176230416,osm
40.7649072,29.5390339,coastline,1139,176230416,osm
40.765391,29.5393584,coastline,1140,176230416,osm
40.7662293,29.5392528,coastline,1141,176230416,osm
40.7667667,29.537914,coastline,1142,176230416,osm
40.7679905,29.5362732,coastline,1143,176230416,osm
40.7681198,29.5362314,coastline,1144,176230416,osm
40.7682422,29.5363881,coastline,1145,176230416,osm
40.7680476,29.5387704,coastline,1146,176230416,osm
40.6985838,29.5448408,coastline,1147,183970130,osm
40.700031,29.544224,coastline,1148,183970130,osm
40.7006456,29.5440625,coastline,1149,183970130,osm
40.7012927,29.545536,coastline,1150,183970130,osm
40.7012184,29.545585,coastline,1151,183970130,osm
40.7012695,29.5456952,coastline,1152,183970130,osm
40.7014831,29.5455543,coastline,1153,183970130,osm
40.701446,29.5454441,coastline,1154,183970130,osm
40.7013763,29.5454869,coastline,1155,183970130,osm
40.7013113,29.5453644,coastline,1156,183970130,osm
40.7013996,29.5452909,coastline,1157,183970130,osm
40.7014646,29.5449785,coastline,1158,183970130,osm
40.7014088,29.5449785,coastline,1159,183970130,osm
40.7013531,29.5452358,coastline,1160,183970130,osm
40.7012695,29.5452848,coastline,1161,183970130,osm
40.7008608,29.5442863,coastline,1162,183970130,osm
40.7010141,29.5441331,coastline,1163,183970130,osm
40.7015667,29.5438452,coastline,1164,183970130,osm
40.7015621,29.5437717,coastline,1165,183970130,osm
40.7008005,29.5441148,coastline,1166,183970130,osm
40.7007506,29.5439942,coastline,1167,183970130,osm
40.7006518,29.5436002,coastline,1168,183970130,osm
40.701083,29.543084,coastline,1169,183970130,osm
40.7023098,29.5423076,coastline,1170,183970130,osm
40.7026395,29.5431285,coastline,1171,183970130,osm
40.7026163,29.543251,coastline,1172,183970130,osm
40.7020451,29.5436002,coastline,1173,183970130,osm
40.7020451,29.5436798,coastline,1174,183970130,osm
40.7026349,29.5433245,coastline,1175,183970130,osm
40.7026813,29.5432326,coastline,1176,183970130,osm
40.7026906,29.5431285,coastline,1177,183970130,osm
40.702412,29.5423076,coastline,1178,183970130,osm
40.7026442,29.5420075,coastline,1179,183970130,osm
40.7028996,29.5418421,coastline,1180,183970130,osm
40.7030203,29.5414194,coastline,1181,183970130,osm
40.7028894,29.5409513,coastline,1182,183970130,osm
40.7029266,29.5405723,coastline,1183,183970130,osm
40.7032665,29.5401942,coastline,1184,183970130,osm
40.7033129,29.5399369,coastline,1185,183970130,osm
40.703466,29.539802,coastline,1186,183970130,osm
40.7039352,29.5393611,coastline,1187,183970130,osm
40.704436,29.5388926,coastline,1188,183970130,osm
40.7050693,29.5384415,coastline,1189,183970130,osm
40.7061085,29.5378664,coastline,1190,183970130,osm
40.7070048,29.5372967,coastline,1191,183970130,osm
40.7076735,29.5369842,coastline,1192,183970130,osm
40.7077571,29.5365738,coastline,1193,183970130,osm
40.707908,29.53626,coastline,1194,183970130,osm
40.7092012,29.5354589,coastline,1195,183970130,osm
40.7105339,29.5347422,coastline,1196,183970130,osm
40.7126002,29.5336947,coastline,1197,183970130,osm
40.713046,29.5331801,coastline,1198,183970130,osm
40.7132642,29.5325736,coastline,1199,183970130,osm
40.695779,29.625178,coastline,1200,191170690,osm
40.6959269,29.6234949,coastline,1201,191170690,osm
40.6960151,29.6228027,coastline,1202,191170690,osm
40.6960384,29.6213816,coastline,1203,191170690,osm
40.6960755,29.62042,coastline,1204,191170690,osm
40.6962659,29.6196972,coastline,1205,191170690,osm
40.6964099,29.6189437,coastline,1206,191170690,osm
40.6964563,29.618613,coastline,1207,191170690,osm
40.6963217,29.6186497,coastline,1208,191170690,osm
40.6963125,29.6186071,coastline,1209,191170690,osm
40.6963031,29.618564,coastline,1210,191170690,osm
40.6964331,29.6184905,coastline,1211,191170690,osm
40.6963449,29.6180985,coastline,1212,191170690,osm
40.6958898,29.6176819,coastline,1213,191170690,osm
40.6954161,29.6172164,coastline,1214,191170690,osm
40.6953479,29.6171287,coastline,1215,191170690,osm
40.6948402,29.6164752,coastline,1216,191170690,osm
40.6944826,29.6157157,coastline,1217,191170690,osm
40.6942086,29.6149807,coastline,1218,191170690,osm
40.6943154,29.614901,coastline,1219,191170690,osm
40.6943525,29.6149623,coastline,1220,191170690,osm
40.6947705,29.6146928,coastline,1221,191170690,osm
40.6947334,29.6146131,coastline,1222,191170690,osm
40.6943711,29.6148582,coastline,1223,191170690,osm
40.6942504,29.6145274,coastline,1224,191170690,osm
40.6941993,29.614558,coastline,1225,191170690,osm
40.6942922,29.6148459,coastline,1226,191170690,osm
40.6941575,29.6149317,coastline,1227,191170690,osm
40.6939299,29.6143559,coastline,1228,191170690,osm
40.6935119,29.6129164,coastline,1229,191170690,osm
40.6935723,29.6125489,coastline,1230,191170690,osm
40.6935909,29.6120589,coastline,1231,191170690,osm
40.6933262,29.6119057,coastline,1232,191170690,osm
40.6933633,29.6118445,coastline,1233,191170690,osm
40.6935955,29.6119486,coastline,1234,191170690,osm
40.6937256,29.6117342,coastline,1235,191170690,osm
40.6937766,29.6115811,coastline,1236,191170690,osm
40.6938231,29.6110543,coastline,1237,191170690,osm
40.6937395,29.6107726,coastline,1238,191170690,osm
40.6935955,29.6105888,coastline,1239,191170690,osm
40.6935212,29.6106623,coastline,1240,191170690,osm
40.6935212,29.6107848,coastline,1241,191170690,osm
40.6934887,29.6110421,coastline,1242,191170690,osm
40.6934237,29.6112748,coastline,1243,191170690,osm
40.6933354,29.6114218,coastline,1244,191170690,osm
40.6931915,29.6115505,coastline,1245,191170690,osm
40.6931404,29.611428,coastline,1246,191170690,osm
40.6935398,29.6090146,coastline,1247,191170691,osm
40.6937906,29.6100436,coastline,1248,191170691,osm
40.6933912,29.6104663,coastline,1249,191170691,osm
40.6932193,29.609523,coastline,1250,191170691,osm
40.6927399,29.6046633,coastline,1251,191170691,osm
40.6920379,29.6005812,coastline,1252,191170691,osm
40.6922678,29.5958168,coastline,1253,191170691,osm
40.6909147,29.5931141,coastline,1254,191170691,osm
40.6904036,29.5918063,coastline,1255,191170691,osm
40.690632,29.5914324,coastline,1256,191170691,osm
40.6902488,29.5900239,coastline,1257,191170691,osm
40.6902158,29.5901813,coastline,1258,191170691,osm
40.6904165,29.5914998,coastline,1259,191170691,osm
40.6899058,29.5909839,coastline,1260,191170691,osm
40.6900278,29.590269,coastline,1261,191170691,osm
40.6892982,29.588996,coastline,1262,191170691,osm
40.6890737,29.5879747,coastline,1263,191170691,osm
40.6886224,29.5863226,coastline,1264,191170691,osm
40.6884143,29.5851449,coastline,1265,191170691,osm
40.6884664,29.5840771,coastline,1266,191170691,osm
40.6890281,29.5824702,coastline,1267,191170691,osm
40.6892827,29.5812909,coastline,1268,191170691,osm
40.6891412,29.5793982,coastline,1269,191170691,osm
40.6890987,29.5784988,coastline,1270,191170691,osm
40.6892483,29.5759478,coastline,1271,191170691,osm
40.6892563,29.5748393,coastline,1272,191170691,osm
40.6892707,29.5742348,coastline,1273,191170691,osm
40.6889674,29.5727091,coastline,1274,191170691,osm
40.6891104,29.5714975,coastline,1275,191170691,osm
40.6886169,29.5706842,coastline,1276,191170691,osm
40.6885589,29.5704128,coastline,1277,191170691,osm
40.68831,29.569241,coastline,1278,191170691,osm
40.6881533,29.568842,coastline,1279,191170691,osm
40.687919,29.5682063,coastline,1280,191170691,osm
40.6876012,29.5670537,coastline,1281,191170691,osm
40.6874286,29.5664262,coastline,1282,191170691,osm
40.6870788,29.5659383,coastline,1283,191170691,osm
40.6867304,29.5653224,coastline,1284,191170691,osm
40.6863993,29.5642635,coastline,1285,191170691,osm
40.6864082,29.563002,coastline,1286,191170691,osm
40.6864378,29.5626617,coastline,1287,191170691,osm
40.68644,29.5620027,coastline,1288,191170691,osm
40.6867256,29.5606349,coastline,1289,191170691,osm
40.6867016,29.5602534,coastline,1290,191170691,osm
40.7649281,29.4145989,coastline,1291,192508328,osm
40.7650218,29.4148953,coastline,1292,192508328,osm
40.7651615,29.4152874,coastline,1293,192508328,osm
40.7653018,29.4157898,coastline,1294,192508328,osm
40.7654279,29.4162544,coastline,1295,192508328,osm
40.765467,29.4168281,coastline,1296,192508328,osm
40.7655325,29.4173524,coastline,1297,192508328,osm
40.7656465,29.4180204,coastline,1298,192508328,osm
40.7655186,29.4184496,coastline,1299,192508328,osm
40.7653101,29.4185146,coastline,1300,192508328,osm
40.7654088,29.4193614,coastline,1301,192508328,osm
40.7653079,29.4193851,coastline,1302,192508328,osm
40.7651935,29.4194134,coastline,1303,192508328,osm
40.765239,29.419574,coastline,1304,192508328,osm
40.765323,29.4197597,coastline,1305,192508328,osm
40.765433,29.4200749,coastline,1306,192508328,osm
40.7655798,29.4204408,coastline,1307,192508328,osm
40.7654879,29.4205098,coastline,1308,192508328,osm
40.765396,29.4205807,coastline,1309,192508328,osm
40.7658705,29.4214169,coastline,1310,192508328,osm
40.7657697,29.4215251,coastline,1311,192508328,osm
40.7654646,29.4218414,coastline,1312,192508328,osm
40.7658679,29.4222802,coastline,1313,192508328,osm
40.7658143,29.4223833,coastline,1314,192508328,osm
40.7657359,29.4225304,coastline,1315,192508328,osm
40.7661996,29.4227644,coastline,1316,192508328,osm
40.7695839,29.4437268,coastline,1317,192508333,osm
40.7691275,29.4444746,coastline,1318,192508333,osm
40.7689261,29.4447871,coastline,1319,192508333,osm
40.7688807,29.4450192,coastline,1320,192508333,osm
40.7688242,29.4455258,coastline,1321,192508333,osm
40.7688951,29.4462468,coastline,1322,192508333,osm
40.7688281,29.4470873,coastline,1323,192508333,osm
40.7688536,29.4473932,coastline,1324,192508333,osm
40.7687681,29.4475995,coastline,1325,192508333,osm
40.7687911,29.4479017,coastline,1326,192508333,osm
40.7686569,29.4484005,coastline,1327,192508333,osm
40.7687276,29.4486527,coastline,1328,192508333,osm
40.7686359,29.4493725,coastline,1329,192508333,osm
40.7684975,29.4496318,coastline,1330,192508333,osm
40.7683034,29.4498723,coastline,1331,192508333,osm
40.7685577,29.4502432,coastline,1332,192508333,osm
40.7685707,29.4513809,coastline,1333,192508333,osm
40.7687237,29.4514839,coastline,1334,192508333,osm
40.7687516,29.4516704,coastline,1335,192508333,osm
40.7691933,29.4521254,coastline,1336,192508333,osm
40.7691212,29.4523249,coastline,1337,192508333,osm
40.7692559,29.4523313,coastline,1338,192508333,osm
40.7693968,29.4531047,coastline,1339,192508333,osm
40.7695742,29.4540861,coastline,1340,192508333,osm
40.7702811,29.4548416,coastline,1341,192508333,osm
40.7703415,29.4556416,coastline,1342,192508333,osm
40.770639,29.4561515,coastline,1343,192508333,osm
40.7704711,29.456702,coastline,1344,192508333,osm
40.7705942,29.457327,coastline,1345,192508333,osm
40.7707719,29.4576822,coastline,1346,192508333,osm
40.7704512,29.4592057,coastline,1347,192508333,osm
40.7704681,29.459473,coastline,1348,192508333,osm
40.770283,29.4596783,coastline,1349,192508333,osm
40.7706622,29.4602923,coastline,1350,192508333,osm
40.7713525,29.4616297,coastline,1351,192508333,osm
40.7717406,29.4621437,coastline,1352,192508333,osm
40.7722264,29.4624396,coastline,1353,192508333,osm
40.7723832,29.4638425,coastline,1354,192508333,osm
40.7717609,29.4648403,coastline,1355,192508333,osm
40.7715289,29.465327,coastline,1356,192508333,osm
40.7716743,29.4664897,coastline,1357,192508333,osm
40.7718532,29.4674155,coastline,1358,192508333,osm
40.771759,29.4679689,coastline,1359,192508333,osm
40.772074,29.469128,coastline,1360,192508333,osm
40.7737335,29.4701544,coastline,1361,192508333,osm
40.7749092,29.4718629,coastline,1362,192508333,osm
40.7756959,29.4735832,coastline,1363,192508333,osm
40.775411,29.4755076,coastline,1364,192508333,osm
40.7756887,29.476239,coastline,1365,192508333,osm
40.7769325,29.4783427,coastline,1366,192508333,osm
40.7770204,29.4785654,coastline,1367,192508333,osm
40.7771749,29.4799006,coastline,1368,192508333,osm
40.7774776,29.480748,coastline,1369,192508333,osm
40.7776892,29.4821565,coastline,1370,192508333,osm
40.7776399,29.4837454,coastline,1371,192508333,osm
40.7553023,29.3928786,coastline,1372,192508334,osm
40.7555983,29.393569,coastline,1373,192508334,osm
40.755738,29.394266,coastline,1374,192508334,osm
40.7555456,29.3946225,coastline,1375,192508334,osm
40.7553503,29.394815,coastline,1376,192508334,osm
40.7555292,29.3948131,coastline,1377,192508334,osm
40.755724,29.394941,coastline,1378,192508334,osm
40.7557069,29.3954318,coastline,1379,192508334,osm
40.7554355,29.3960506,coastline,1380,192508334,osm
40.7548985,29.3959843,coastline,1381,192508334,osm
40.7548732,29.3961194,coastline,1382,192508334,osm
40.7555243,29.3963242,coastline,1383,192508334,osm
40.7560078,29.3966694,coastline,1384,192508334,osm
40.756438,29.397667,coastline,1385,192508334,osm
40.7569601,29.3985192,coastline,1386,192508334,osm
40.7574535,29.3990403,coastline,1387,192508334,osm
40.757935,29.399747,coastline,1388,192508334,osm
40.758427,29.400777,coastline,1389,192508334,osm
40.7586228,29.4019844,coastline,1390,192508334,osm
40.7588497,29.4023947,coastline,1391,192508334,osm
40.7594467,29.4029288,coastline,1392,192508334,osm
40.7599159,29.4036689,coastline,1393,192508334,osm
40.7602762,29.4044183,coastline,1394,192508334,osm
40.7601828,29.4047324,coastline,1395,192508334,osm
40.760328,29.4049731,coastline,1396,192508334,osm
40.7602701,29.4048286,coastline,1397,192508334,osm
40.7602948,29.4045685,coastline,1398,192508334,osm
40.7604883,29.4045689,coastline,1399,192508334,osm
40.7607572,29.4049424,coastline,1400,192508334,osm
40.7606272,29.4051623,coastline,1401,192508334,osm
40.760915,29.4055418,coastline,1402,192508334,osm
40.7613423,29.4063618,coastline,1403,192508334,osm
40.7615414,29.4068591,coastline,1404,192508334,osm
40.7615754,29.407083,coastline,1405,192508334,osm
40.761659,29.4073109,coastline,1406,192508334,osm
40.7620911,29.4077423,coastline,1407,192508334,osm
40.762376,29.408347,coastline,1408,192508334,osm
40.762619,29.409031,coastline,1409,192508334,osm
40.7630282,29.410582,coastline,1410,192508334,osm
40.763528,29.4112067,coastline,1411,192508334,osm
40.7641749,29.4124366,coastline,1412,192508334,osm
40.7645553,29.4138507,coastline,1413,192508334,osm
40.7648398,29.4144317,coastline,1414,192508334,osm
40.7649281,29.4145989,coastline,1415,192508334,osm
40.7676412,29.5153043,coastline,1416,192513958,osm
40.7674701,29.515344,coastline,1417,192513958,osm
40.7673267,29.5153967,coastline,1418,192513958,osm
40.7671562,29.515531,coastline,1419,192513958,osm
40.767002,29.5157082,coastline,1420,192513958,osm
40.7668824,29.5158875,coastline,1421,192513958,osm
40.7667831,29.516142,coastline,1422,192513958,osm
40.7667037,29.5164111,coastline,1423,192513958,osm
40.7666595,29.5166657,coastline,1424,192513958,osm
40.7666919,29.5168096,coastline,1425,192513958,osm
40.7666741,29.5169466,coastline,1426,192513958,osm
40.7665928,29.5172168,coastline,1427,192513958,osm
40.7664083,29.5173441,coastline,1428,192513958,osm
40.766441,29.5183205,coastline,1429,192513958,osm
40.7667316,29.5188762,coastline,1430,192513958,osm
40.7670608,29.5194936,coastline,1431,192513958,osm
40.7677126,29.5199001,coastline,1432,192513958,osm
40.7682102,29.5207836,coastline,1433,192513958,osm
40.7684665,29.5214499,coastline,1434,192513958,osm
40.7686716,29.5221638,coastline,1435,192513958,osm
40.7686924,29.5222454,coastline,1436,192513958,osm
40.7687718,29.5225521,coastline,1437,192513958,osm
40.7688594,29.5228775,coastline,1438,192513958,osm
40.7688697,29.5229159,coastline,1439,192513958,osm
40.7688979,29.5230204,coastline,1440,192513958,osm
40.7689027,29.5230383,coastline,1441,192513958,osm
40.7689078,29.5230574,coastline,1442,192513958,osm
40.7049702,29.6854642,coastline,1443,192599666,osm
40.7050225,29.6852422,coastline,1444,192599666,osm
40.7053151,29.6847561,coastline,1445,192599666,osm
40.7053802,29.6844631,coastline,1446,192599666,osm
40.7052989,29.6840128,coastline,1447,192599666,osm
40.7050388,29.683105,coastline,1448,192599666,osm
40.7047841,29.6826761,coastline,1449,192599666,osm
40.704627,29.6824474,coastline,1450,192599666,osm
40.7044319,29.68204,coastline,1451,192599666,osm
40.7039876,29.6815611,coastline,1452,192599666,osm
40.7035541,29.6808892,coastline,1453,192599666,osm
40.7031911,29.6799243,coastline,1454,192599666,osm
40.7029364,29.6789022,coastline,1455,192599666,osm
40.7029256,29.6784947,coastline,1456,192599666,osm
40.7028595,29.6781348,coastline,1457,192599666,osm
40.7299115,29.8143289,coastline,1458,192627222,osm
40.7303666,29.8128998,coastline,1459,192627222,osm
40.7303646,29.8128113,coastline,1460,192627222,osm
40.7302325,29.8125324,coastline,1461,192627222,osm
40.7300414,29.812071,coastline,1462,192627222,osm
40.7298585,29.8113549,coastline,1463,192627222,osm
40.7298341,29.8111537,coastline,1464,192627222,osm
40.7298931,29.8110786,coastline,1465,192627222,osm
40.729911,29.810765,coastline,1466,192627222,osm
40.7298605,29.8104134,coastline,1467,192627222,osm
40.7298077,29.8097295,coastline,1468,192627222,osm
40.7297731,29.8092601,coastline,1469,192627222,osm
40.7296918,29.8089355,coastline,1470,192627222,osm
40.7297813,29.8086646,coastline,1471,192627222,osm
40.7297772,29.8083696,coastline,1472,192627222,osm
40.7294926,29.8077017,coastline,1473,192627222,osm
40.7292709,29.807056,coastline,1474,192627222,osm
40.7291774,29.8069594,coastline,1475,192627222,osm
40.7289863,29.8068629,coastline,1476,192627222,osm
40.7288625,29.8067066,coastline,1477,192627222,osm
40.7288065,29.8065214,coastline,1478,192627222,osm
40.7287258,29.8062426,coastline,1479,192627222,osm
40.7286802,29.8058969,coastline,1480,192627222,osm
40.7286357,29.8053314,coastline,1481,192627222,osm
40.7286042,29.8050604,coastline,1482,192627222,osm
40.7285734,29.8047711,coastline,1483,192627222,osm
40.7286486,29.804535,coastline,1484,192627222,osm
40.7286242,29.8044331,coastline,1485,192627222,osm
40.7284088,29.804122,coastline,1486,192627222,osm
40.7278851,29.8020716,coastline,1487,192627222,osm
40.7278051,29.8014568,coastline,1488,192627222,osm
40.7277559,29.8010792,coastline,1489,192627222,osm
40.7275975,29.8000235,coastline,1490,192627222,osm
40.7274719,29.8000305,coastline,1491,192627222,osm
40.7273218,29.7992341,coastline,1492,192627222,osm
40.713174,29.7337355,coastline,1493,192627226,osm
40.7130532,29.7327353,coastline,1494,192627226,osm
40.7129421,29.7322389,coastline,1495,192627226,osm
40.7124822,29.7310377,coastline,1496,192627226,osm
40.7119555,29.7303118,coastline,1497,192627226,osm
40.7118155,29.7297043,coastline,1498,192627226,osm
40.7117443,29.7290329,coastline,1499,192627226,osm
40.7117246,29.7283225,coastline,1500,192627226,osm
40.7116195,29.72756,coastline,1501,192627226,osm
40.7115801,29.7269015,coastline,1502,192627226,osm
40.7116983,29.7265896,coastline,1503,192627226,osm
40.7119742,29.7265289,coastline,1504,192627226,osm
40.7123354,29.72756,coastline,1505,192627226,osm
40.7124208,29.7274907,coastline,1506,192627226,osm
40.7120464,29.7263903,coastline,1507,192627226,osm
40.7116786,29.726451,coastline,1508,192627226,osm
40.7113634,29.7260351,coastline,1509,192627226,osm
40.7110613,29.7253766,coastline,1510,192627226,osm
40.7107066,29.7238516,coastline,1511,192627226,osm
40.7109496,29.7237737,coastline,1512,192627226,osm
40.7110087,29.7240336,coastline,1513,192627226,osm
40.711081,29.7240163,coastline,1514,192627226,osm
40.7110153,29.723661,coastline,1515,192627226,osm
40.7107,29.723739,coastline,1516,192627226,osm
40.7105621,29.7230632,coastline,1517,192627226,osm
40.7103716,29.7217115,coastline,1518,192627226,osm
40.7104308,29.7205592,coastline,1519,192627226,osm
40.7106475,29.719762,coastline,1520,192627226,osm
40.7109102,29.7194588,coastline,1521,192627226,osm
40.7111269,29.7187916,coastline,1522,192627226,osm
40.7112977,29.7184797,coastline,1523,192627226,osm
40.7115276,29.7178992,coastline,1524,192627226,osm
40.7115998,29.7174573,coastline,1525,192627226,osm
40.711475,29.7168854,coastline,1526,192627226,osm
40.7115932,29.7160883,coastline,1527,192627226,osm
40.7117706,29.7150659,coastline,1528,192627226,osm
40.7117706,29.7150659,coastline,1529,192627227,osm
40.7116917,29.7144681,coastline,1530,192627227,osm
40.7112714,29.7127699,coastline,1531,192627227,osm
40.7107263,29.7116608,coastline,1532,192627227,osm
40.7102074,29.7109157,coastline,1533,192627227,osm
40.7096295,29.7099713,coastline,1534,192627227,osm
40.7090646,29.7092348,coastline,1535,192627227,osm
40.7086331,29.7083175,coastline,1536,192627227,osm
40.7081457,29.7069217,coastline,1537,192627227,osm
40.70802,29.7065615,coastline,1538,192627227,osm
40.707767,29.7057414,coastline,1539,192627227,osm
40.7076066,29.7038802,coastline,1540,192627227,osm
40.707219,29.7023379,coastline,1541,192627227,osm
40.707219,29.7013415,coastline,1542,192627227,osm
40.7072782,29.7004577,coastline,1543,192627227,osm
40.7074358,29.6996433,coastline,1544,192627227,osm
40.7076066,29.6996953,coastline,1545,192627227,osm
40.707646,29.6996346,coastline,1546,192627227,osm
40.7074424,29.6995393,coastline,1547,192627227,osm
40.7076919,29.6983696,coastline,1548,192627227,osm
40.7078299,29.6974598,coastline,1549,192627227,osm
40.7077576,29.6969746,coastline,1550,192627227,osm
40.7078693,29.696836,coastline,1551,192627227,osm
40.7079218,29.696732,coastline,1552,192627227,osm
40.7080598,29.6966714,coastline,1553,192627227,osm
40.7080335,29.6965674,coastline,1554,192627227,osm
40.7079153,29.6966281,coastline,1555,192627227,osm
40.7078299,29.6964894,coastline,1556,192627227,osm
40.7076263,29.6963248,coastline,1557,192627227,osm
40.7072913,29.6952158,coastline,1558,192627227,osm
40.7071796,29.6944533,coastline,1559,192627227,osm
40.7071008,29.6933269,coastline,1560,192627227,osm
40.7222314,29.7818364,coastline,1561,192627228,osm
40.7222294,29.7812723,coastline,1562,192627228,osm
40.7219863,29.780397,coastline,1563,192627228,osm
40.7216828,29.7798292,coastline,1564,192627228,osm
40.7214363,29.7793681,coastline,1565,192627228,osm
40.7209618,29.7787071,coastline,1566,192627228,osm
40.7202064,29.7779272,coastline,1567,192627228,osm
40.719802,29.7774669,coastline,1568,192627228,osm
40.7193954,29.7768742,coastline,1569,192627228,osm
40.719302,29.7766859,coastline,1570,192627228,osm
40.719158,29.776031,coastline,1571,192627228,osm
40.7189198,29.7747725,coastline,1572,192627228,osm
40.71857,29.773432,coastline,1573,192627228,osm
40.7195358,29.7731924,coastline,1574,192627228,osm
40.7196119,29.7731466,coastline,1575,192627228,osm
40.7196018,29.7730842,coastline,1576,192627228,osm
40.7195026,29.7730893,coastline,1577,192627228,osm
40.7188769,29.7732454,coastline,1578,192627228,osm
40.7185512,29.7733267,coastline,1579,192627228,osm
40.7185108,29.7730868,coastline,1580,192627228,osm
40.7184704,29.7728465,coastline,1581,192627228,osm
40.7184533,29.7727448,coastline,1582,192627228,osm
40.7184213,29.7725547,coastline,1583,192627228,osm
40.7187512,29.7724736,coastline,1584,192627228,osm
40.7187353,29.7723793,coastline,1585,192627228,osm
40.7186784,29.7720431,coastline,1586,192627228,osm
40.7186446,29.771843,coastline,1587,192627228,osm
40.7185952,29.771551,coastline,1588,192627228,osm
40.7188067,29.7715589,coastline,1589,192627228,osm
40.7190059,29.7715664,coastline,1590,192627228,osm
40.7192137,29.7715741,coastline,1591,192627228,osm
40.7193927,29.7715808,coastline,1592,192627228,osm
40.7195232,29.7715857,coastline,1593,192627228,osm
40.7195563,29.7716094,coastline,1594,192627228,osm
40.719579,29.771654,coastline,1595,192627228,osm
40.7197511,29.7725372,coastline,1596,192627228,osm
40.7198537,29.7730639,coastline,1597,192627228,osm
40.719897,29.7731071,coastline,1598,192627228,osm
40.7199195,29.7731001,coastline,1599,192627228,osm
40.719921,29.7730342,coastline,1600,192627228,osm
40.7196411,29.7716026,coastline,1601,192627228,osm
40.7196155,29.7715463,coastline,1602,192627228,osm
40.7195885,29.7715168,coastline,1603,192627228,osm
40.719545,29.7714928,coastline,1604,192627228,osm
40.71858,29.7714531,coastline,1605,192627228,osm
40.718535,29.7711162,coastline,1606,192627228,osm
40.718063,29.7693555,coastline,1607,192627228,osm
40.7180246,29.769182,coastline,1608,192627228,osm
40.7180259,29.7690409,coastline,1609,192627228,osm
40.7182629,29.7684824,coastline,1610,192627228,osm
40.7183456,29.7681007,coastline,1611,192627228,osm
40.7184261,29.7677293,coastline,1612,192627228,osm
40.7184538,29.7673338,coastline,1613,192627228,osm
40.7239396,29.835618,coastline,1614,192627229,osm
40.7239117,29.8355674,coastline,1615,192627229,osm
40.7240121,29.835501,coastline,1616,192627229,osm
40.7240284,29.8355453,coastline,1617,192627229,osm
40.7240751,29.8355122,coastline,1618,192627229,osm
40.7240271,29.8353667,coastline,1619,192627229,osm
40.7239731,29.8353905,coastline,1620,192627229,osm
40.7239873,29.8354288,coastline,1621,192627229,osm
40.7238783,29.8354883,coastline,1622,192627229,osm
40.7238665,29.8354776,coastline,1623,192627229,osm
40.7238074,29.8353266,coastline,1624,192627229,osm
40.7237654,29.8353897,coastline,1625,192627229,osm
40.7237496,29.8353624,coastline,1626,192627229,osm
40.7237813,29.8352798,coastline,1627,192627229,osm
40.7237184,29.835205,coastline,1628,192627229,osm
40.7236327,29.8350949,coastline,1629,192627229,osm
40.7235246,29.8349394,coastline,1630,192627229,osm
40.7234045,29.8348166,coastline,1631,192627229,osm
40.7233308,29.834736,coastline,1632,192627229,osm
40.7232746,29.8346554,coastline,1633,192627229,osm
40.7233062,29.8346148,coastline,1634,192627229,osm
40.7233239,29.8346394,coastline,1635,192627229,osm
40.7233679,29.8345814,coastline,1636,192627229,osm
40.7233251,29.8345146,coastline,1637,192627229,osm
40.723276,29.83457,coastline,1638,192627229,osm
40.7232958,29.834596,coastline,1639,192627229,osm
40.7232625,29.8346377,coastline,1640,192627229,osm
40.7232465,29.8346336,coastline,1641,192627229,osm
40.7231754,29.8345329,coastline,1642,192627229,osm
40.7229295,29.8342364,coastline,1643,192627229,osm
40.7227523,29.83404,coastline,1644,192627229,osm
40.7226132,29.8338518,coastline,1645,192627229,osm
40.7225672,29.8337629,coastline,1646,192627229,osm
40.7225713,29.8337147,coastline,1647,192627229,osm
40.7226101,29.8335899,coastline,1648,192627229,osm
40.7226557,29.8334864,coastline,1649,192627229,osm
40.7226347,29.8334339,coastline,1650,192627229,osm
40.7225925,29.8333659,coastline,1651,192627229,osm
40.7225469,29.8332909,coastline,1652,192627229,osm
40.7224341,29.8332532,coastline,1653,192627229,osm
40.7222725,29.833264,coastline,1654,192627229,osm
40.7222064,29.8332156,coastline,1655,192627229,osm
40.7220529,29.8328724,coastline,1656,192627229,osm
40.7219411,29.8324943,coastline,1657,192627229,osm
40.7218618,29.8321724,coastline,1658,192627229,osm
40.7218598,29.8320463,coastline,1659,192627229,osm
40.7219289,29.8318452,coastline,1660,192627229,osm
40.7220407,29.8315716,coastline,1661,192627229,osm
40.7221474,29.8311503,coastline,1662,192627229,osm
40.7221861,29.8310055,coastline,1663,192627229,osm
40.7222094,29.8308259,coastline,1664,192627229,osm
