osm_id,osm_type,lat,lon,category,subcategory,name,amenity,shop,leisure,highway,public_transport,railway
577478298,way,40.7119074,29.807933,daily,park,,,,park,,,
577478299,way,40.7118918,29.8080326,daily,park,,,,park,,,
577478300,way,40.7118218,29.8078743,daily,park,,,,park,,,
577478301,way,40.7117639,29.8080247,daily,park,,,,park,,,
577478308,way,40.7116599,29.8078829,daily,park,,,,park,,,
577478310,way,40.710882,29.8081149,daily,park,,,,park,,,
577486984,way,40.7112666,29.8078639,daily,park,,,,park,,,
577486985,way,40.710868,29.8077325,daily,park,,,,park,,,
577486986,way,40.7108102,29.80796,daily,park,,,,park,,,
577486987,way,40.7107857,29.807918,daily,park,,,,park,,,
577486988,way,40.7106932,29.8079661,daily,park,,,,park,,,
577487002,way,40.7106748,29.8078712,daily,park,,,,park,,,
577487003,way,40.7103074,29.8078294,daily,park,,,,park,,,
577487005,way,40.7103654,29.8078429,daily,park,,,,park,,,
577487006,way,40.7103802,29.8078674,daily,park,,,,park,,,
577487007,way,40.710099,29.8078504,daily,park,,,,park,,,
577487008,way,40.7100832,29.8078114,daily,park,,,,park,,,
577487009,way,40.7100583,29.8078537,daily,park,,,,park,,,
577487010,way,40.7099975,29.8078375,daily,park,,,,park,,,
577487011,way,40.7099716,29.8078575,daily,park,,,,park,,,
577487012,way,40.7100696,29.8080639,daily,park,,,,park,,,
578625782,way,40.7960717,29.414269,daily,park,,,,park,,,
587585382,way,40.6872533,29.9273063,daily,park,Manzara Park,,,park,,,
587585383,way,40.6854183,29.9250521,daily,park,Yeşil Park,,,park,,,
587585455,way,40.6967514,29.9106452,daily,park,Çocuk Parkı,,,park,,,
587585461,way,40.6962313,29.9172296,daily,park,Semerkand Park,,,park,,,
587590233,way,40.7666316,29.9284277,daily,park,Cumhuriyet Parkı,,,park,,,
587590273,way,40.7652364,29.9618551,daily,park,,,,park,,,
587590277,way,40.7641002,29.9662814,daily,park,Tıbbi ve Aromatik Bitkiler Bahçesi,,,park,,,
587598475,way,40.6854518,29.9265367,daily,convenience,Ravza Gıda,,convenience,,,,
587598476,way,40.685153,29.9227455,daily,convenience,,,convenience,,,,
587598509,way,40.6836442,29.9247433,health,clinic,Yeşilkent Aile Hekimliği,clinic,,,,,
587598540,way,40.684628,29.9276694,daily,convenience,,,convenience,,,,
587671185,way,40.7136629,29.938191,daily,park,,,,park,,,
587671191,way,40.7110388,29.9452948,daily,park,Fatih Sultan Mehmet Parkı,,,park,,,
587671236,way,40.711551,29.9463442,health,clinic,Sağlık Ocağı,clinic,,,,,
587671920,way,40.713732,29.9432354,daily,park,,,,park,,,
587673860,way,40.7215215,29.9376523,daily,park,,,,park,,,
587683355,way,40.7626623,29.9257125,daily,park,Fevziye Parkı,,,park,,,
587706971,way,40.7582723,29.9346071,daily,park,,,,park,,,
587713136,way,40.7655328,29.9743655,daily,park,,,,park,,,
587769973,way,40.7619143,29.9257676,daily,park,Halkevi Bahçesi,,,park,,,
587769977,way,40.7626184,29.9365026,daily,park,Şehit Fahrettin Parkı,,,park,,,
587772319,way,40.7628298,29.9394044,daily,park,Adliye Parkı,,,park,,,
588216744,way,40.7585429,29.9493159,daily,park,4 Mevsim Parkı,,,park,,,
588221970,way,40.6866246,29.9253434,daily,convenience,,,convenience,,,,
588348591,way,40.6836692,29.9275887,education,school,,school,,,,,
589137016,way,40.7654387,29.9277096,education,school,İzmit Anadolu İmam Hatip Lisesi,school,,,,,
589137017,way,40.7662625,29.9274365,education,school,,school,,,,,
589151438,way,40.7611608,29.91548,daily,park,,,,park,,,
589940325,way,40.6854113,29.9255142,daily,convenience,Enka Market,,convenience,,,,
591897486,way,40.6998965,29.8889795,daily,park,,,,park,,,
592160328,way,40.7158889,29.916565,daily,park,Başiskele Sahil Parkı,,,park,,,
592174618,way,40.7034662,29.8893866,education,school,,school,,,,,
592174619,way,40.7051308,29.8849532,health,clinic,Yeniköy Aile Sağlığı Merkezi,clinic,,,,,
592912113,way,40.7072322,29.8891041,daily,convenience,,,convenience,,,,
592912114,way,40.7067955,29.8849219,daily,convenience,,,convenience,,,,
592912117,way,40.7073532,29.8929946,education,school,,school,,,,,
595141985,way,40.7092095,29.9443611,education,school,,school,,,,,
595531233,way,40.7651211,29.9457583,daily,park,Şehitler Parkı,,,park,,,
596487359,way,40.7089281,29.9480605,daily,park,,,,park,,,
599314263,way,40.7633151,29.9229626,daily,park,,,,park,,,
599408548,way,40.7437554,30.0458529,education,school,,school,,,,,
599408549,way,40.7436251,30.0454816,education,school,,school,,,,,
599408550,way,40.7432752,30.0473388,daily,park,,,,park,,,
599408551,way,40.7433319,30.0457072,daily,park,,,,park,,,
599768673,way,40.8016101,29.9600467,education,school,30 Ağustos İlköğretim Okulu,school,,,,,
606144477,way,40.705135,29.8788086,daily,park,,,,park,,,
613662376,way,40.7098234,29.9035586,daily,convenience,KesMar,,convenience,,,,
628300106,way,40.8209219,29.9244458,daily,park,,,,park,,,
630160472,way,40.8184745,29.4095162,daily,park,,,,park,,,
630160475,way,40.8250183,29.4103334,daily,park,,,,park,,,
630160478,way,40.8274871,29.4205288,daily,park,,,,park,,,
630162425,way,40.8107412,29.4361881,daily,park,Dr. Sadık Ahmet Parkı,,,park,,,
630162427,way,40.8142598,29.439022,daily,park,Koca Yusuf Çocuk Parkı,,,park,,,
630868736,way,40.8347222,29.4008259,daily,park,,,,park,,,
631115224,way,40.9269613,29.4157164,daily,park,Sosyal Tesisler Parkı,,,park,,,
631123208,way,40.9257238,29.4152295,education,school,"Gazi Mustafa Paşa İ.Ö,O",school,,,,,
631835264,way,40.925405,29.4246335,daily,park,,,,park,,,
632488000,way,40.7925527,29.4080515,daily,park,,,,park,,,
632488055,way,40.7886352,29.416503,education,school,,school,,,,,
632493457,way,40.8030963,29.4330991,daily,park,Bilge Kağan Parkı,,,park,,,
632493465,way,40.8153579,29.4378326,daily,park,Zekeriya Güçlü Parkı,,,park,,,
634097854,way,40.7449826,30.0167314,education,school,17 Ağustos İlkokulu,school,,,,,
634793413,way,40.7409171,30.0182535,education,school,Bahçeşehir Koleji,school,,,,,
635217722,way,40.7440145,30.0236429,education,university,Kocaeli Üniversitesi Atçılık Meslek Yüksekokulu,university,,,,,
635217727,way,40.7438271,30.02083,daily,park,Demokrasi Parkı,,,park,,,
635217735,way,40.7470045,30.0171264,daily,park,,,,park,,,
635217742,way,40.7416629,30.0134234,daily,park,,,,park,,,
637725951,way,40.7379293,30.0069532,education,school,Pirelli Anadolu Lisesi,school,,,,,
652725268,way,40.7716495,29.9645369,daily,park,,,,park,,,
656502674,way,40.7913321,29.6459992,daily,park,,,,park,,,
656502675,way,40.7947176,29.6432572,education,school,,school,,,,,
656502676,way,40.8025832,29.6443898,daily,park,,,,park,,,
656502697,way,40.7988932,29.5503786,daily,park,,,,park,,,
656653796,way,40.6987283,29.8211734,daily,park,,,,park,,,
659690525,way,40.8010942,29.4394952,daily,park,Fatma Hanım Parkı,,,park,,,
672189883,way,40.7635083,29.8121829,education,school,Sırrıpaşa Ortaokulu,school,,,,,
681792116,way,40.8041414,29.418529,daily,park,,,,park,,,
681792117,way,40.8064198,29.4187006,daily,park,,,,park,,,
682820147,way,40.7617472,29.7774973,daily,park,,,,park,,,
682823316,way,40.7229981,29.8391192,daily,park,,,,park,,,
682823317,way,40.7224919,29.8336027,daily,park,Kavaklı Sahil Parkı,,,park,,,
687590567,way,40.6842348,29.5883555,health,hospital,Karamürsel Devlet Hastanesi,hospital,,,,,
687590574,way,40.6843048,29.5894949,education,school,Dr.Pembe Müjgan Calp Gökçora Mesleki ve Teknik Anadolu Lisesi,school,,,,,
687590578,way,40.6854805,29.5922653,education,school,Bekir İlhami - Fatma Nedime Calp Ortaokulu,school,,,,,
687590579,way,40.685496,29.591806,education,school,Bekir İlhami - Fatma Nedime Calp İlkokulu,school,,,,,
687596446,way,40.693447,29.6167736,education,school,Amiral Karamürsel İlkokulu,school,,,,,
687596448,way,40.6927461,29.6253302,education,school,Karamürsel Mesleki ve Teknik Anadolu Lisesi,school,,,,,
689056427,way,40.9766761,29.4590476,education,school,,school,,,,,
689894179,way,40.9244699,29.4205787,daily,park,6. Cadde Parkı,,,park,,,
692425693,way,40.7706952,29.4065948,health,hospital,Darıca Farabi Eğitim ve Araştırma Hastanesi,hospital,,,,,
695658991,way,40.691181,30.2218589,daily,supermarket,Migros,,supermarket,,,,
699909901,way,40.7229064,29.7955806,education,school,Donanma Ilkogretim Okulu,school,,,,,
699917090,way,40.7248692,29.798435,daily,park,,,,park,,,
699917091,way,40.7228225,29.79734,daily,park,Poyraz Parkı,,,park,,,
700933799,way,40.7627985,29.9375686,daily,bank,Vakıfbank,bank,,,,,
701902199,way,40.719732,29.7931065,daily,park,,,,park,,,
701902214,way,40.7195724,29.7958616,health,hospital,Gölcük Necati Çelik Devlet Hastanesi,hospital,,,,,
705032467,way,40.85054,29.4072888,daily,park,,,,park,,,
708218829,way,40.7217334,29.7825475,daily,park,Çınarlık Parkı,,,park,,,
708218833,way,40.7218643,29.7870373,daily,park,,,,park,,,
717589846,way,40.7636334,29.8777475,daily,park,Green Park,,,park,,,
717589847,way,40.7645115,29.8759171,daily,park,Şehit Arif Meydan Parkı,,,park,,,
717589848,way,40.7590499,29.877129,daily,park,Plajyolu Parkı,,,park,,,
717589853,way,40.7637723,29.8798177,daily,park,,,,park,,,
717589858,way,40.7643524,29.8820661,daily,park,Muhtarlık Parkı,,,park,,,
725371994,way,40.7819716,29.5220069,education,school,Şehit Mehmet Kocabay Ortaokulu,school,,,,,
726079975,way,40.7864998,29.4269759,daily,park,Tatlıkuyu Vadisi 2. Etap,,,park,,,
733931734,way,40.7924054,29.4383501,daily,park,,,,park,,,
733931737,way,40.793412,29.4396562,daily,park,,,,park,,,
743211555,way,40.8023997,29.7648435,education,school,,school,,,,,
743211567,way,40.802993,29.7635846,daily,park,,,,park,,,
743211614,way,40.8018075,29.7589695,daily,park,,,,park,,,
753078567,way,40.7696383,29.8861595,education,school,Yenimahalle İlköğretim Okulu,school,,,,,
759415276,way,40.772819,29.7294762,daily,park,,,,park,,,
759562655,way,40.7746026,29.7568392,daily,park,15 Temmuz Demokrasi ve Şehitler Parkı,,,park,,,
759562656,way,40.773686,29.7564114,daily,park,Hacı Teoman Camii Parkı,,,park,,,
759562657,way,40.7700306,29.7504377,daily,park,Cumhuriyet Parkı,,,park,,,
759562658,way,40.7703408,29.747872,education,school,Atatürk Anadolu Lisesi,school,,,,,
759562659,way,40.7715967,29.7462936,education,school,Petkim Ortaokulu,school,,,,,
759562660,way,40.7663908,29.7508142,daily,park,Hüda Coşkun Parkı,,,park,,,
759562661,way,40.7685635,29.7527153,daily,park,Modül Çelik Parkı,,,park,,,
759562662,way,40.7714266,29.7538335,daily,park,Köprülü Çocuk Parkı,,,park,,,
759562663,way,40.7714122,29.7400642,daily,park,15 Temmuz Şehit Muhammet Demirbaş Parkı,,,park,,,
759562664,way,40.7729712,29.7372566,daily,park,23 Nisan Koray Şener Parkı,,,park,,,
759562666,way,40.7697358,29.737597,daily,park,Yarımca Sahili Çocuk Parkı,,,park,,,
759562667,way,40.7713309,29.7341089,daily,park,Muhsin Yazıcıoğlu Piknik Alanı,,,park,,,
759562668,way,40.7684331,29.7451337,daily,park,Zeytinli Parkı,,,park,,,
759562670,way,40.7739793,29.7536157,daily,park,Veli Kaygın Parkı,,,park,,,
759562671,way,40.7738847,29.726537,daily,park,Şirin Park,,,park,,,
759700149,way,40.7677179,29.7486814,daily,park,Alaaddin Yüksel Parkı,,,park,,,
759986026,way,40.7729882,29.7597243,education,school,Hedise Evyap İlkokulu & Ortaokulu,school,,,,,
759986027,way,40.7727838,29.7583779,education,school,Körfez Fen Lisesi,school,,,,,
762960821,way,40.6919313,29.6251978,education,school,,school,,,,,
762960845,way,40.6898613,29.6039087,education,school,,school,,,,,
762960857,way,40.6883133,29.6033739,education,school,,school,,,,,
763224338,way,40.6947599,29.6249841,daily,park,,,,park,,,
763224352,way,40.6956624,29.6239692,daily,park,,,,park,,,
763313545,way,40.6726337,29.485008,daily,park,,,,park,,,
764250277,way,40.7069374,29.8394955,education,school,İhsaniye Anadolu Lisesi,school,,,,,
766072300,way,40.7179735,29.9810875,daily,park,,,,park,,,
766307514,way,40.7859047,29.5466536,education,school,Mehmet Akif Ersoy Ortaokulu,school,,,,,
768485209,way,40.6875306,29.4670957,education,school,,school,,,,,
768490972,way,40.7969658,29.5482654,education,school,,school,,,,,
768490973,way,40.7967933,29.5466756,education,school,,school,,,,,
769697324,way,40.780891,29.4841591,health,doctors,Revir,doctors,,,,,
782861712,way,40.7750841,29.5269064,health,clinic,Dilovası Diliskelesi Aile Sağlığı Merkezi,clinic,,,,,
784767071,way,40.7700803,29.4067033,daily,park,,,,park,,,
784767081,way,40.7727912,29.4070814,daily,park,,,,park,,,
784767092,way,40.7729858,29.4098901,education,school,Darıca Şehit Murat Tevlim Anadolu İmam Hatip Lisesi,school,,,,,
784774509,way,40.7738686,29.9616952,daily,marketplace,Yenişehir Pazar Alanı,marketplace,,,,,
785176263,way,40.7640377,29.9657865,health,hospital,Özel Konak Hastanesi,hospital,,,,,
791647906,way,40.7221454,29.7845264,transport,ferry_terminal,Değirmendere Vapur İskelesi,ferry_terminal,,,,station,
810326768,way,40.7772567,29.9208552,daily,park,Mutluluk Parkı,,,park,,,
848299443,way,40.762177,29.8503229,daily,park,Çenesuyu Parkı,,,park,,,
848299445,way,40.7665419,29.8501965,daily,park,Gazi Magosa Parkı,,,park,,,
848299446,way,40.7660937,29.8468028,daily,park,Şehit Kubilay Orhan Parkı,,,park,,,
849919364,way,40.6956753,29.8956071,daily,park,,,,park,,,
860024391,way,40.7748267,29.9729653,daily,park,,,,park,,,
863554258,way,40.7807247,29.4290977,daily,park,,,,park,,,
865713392,way,40.7759504,29.7729108,daily,park,,,,park,,,
865713393,way,40.7759587,29.7793327,daily,park,,,,park,,,
866410660,way,40.7776784,29.9406813,daily,park,,,,park,,,
866410661,way,40.7739101,29.9389176,daily,park,,,,park,,,
871440401,way,40.7763124,29.5220338,daily,park,,,,park,,,
871915143,way,40.7127086,29.8334031,education,school,Piyalepaşa İlkokulu,school,,,,,
877578591,way,40.7807729,29.5228249,daily,park,Necmettin Erbakan Parkı,,,park,,,
878216002,way,40.7887226,29.5322966,daily,supermarket,Hazaloplu Hipermarket,,supermarket,,,,
884870697,way,40.7969459,29.5518501,education,school,Şehir İlimdar Atasoy Anadolu İmam Hatip Lisesi,school,,,,,
886470763,way,40.8620342,29.5891441,education,school,,school,,,,,
892742753,way,40.7854981,29.5418077,daily,supermarket,,,supermarket,,,,
892742767,way,40.7851704,29.5388109,education,school,Şehit İzzettin İnceoğlu İlkokulu,school,,,,,
895043268,way,40.783137,29.6112254,other,prep_school,Özel Hergüner Denizcilik Kursu,prep_school,,,,,
896972620,way,40.7819862,29.9579801,health,hospital,Kocaeli Entegre Sağlık Kampüsü,hospital,,,,,
901594272,way,40.790666,29.4205258,health,hospital,Gebze Fatih Devlet Hastanesi,hospital,,,,,
906779496,way,40.7180395,29.8239279,daily,park,Cumhuriyet Parkı,,,park,,,
906779498,way,40.7218096,29.8200436,education,school,Piri Reis İlkokulu,school,,,,,
906779499,way,40.7222013,29.8194833,education,school,Anadolu Kalkınma Vakfı Mesleki ve Teknik Anadolu Lisesi,school,,,,,
908107846,way,40.8366192,29.5443874,education,school,Özel Enka Teknik Okulları,school,,,,,
908915134,way,40.7732465,29.9835254,education,school,TBMM İlkokulu,school,,,,,
908915136,way,40.7715994,29.9855746,education,school,Sabancı Mesleki ve Teknik Anadolu Lisesi,school,,,,,
908940799,way,40.7724262,29.9848449,daily,park,,,,park,,,
912683467,way,40.8237809,29.9205469,daily,marketplace,KOU Store,marketplace,stationery,,,,
927291988,way,40.8189259,29.9219712,education,school,Yapı İşleri Teknik Daire Başkanlığı,school,,,,,
929159670,way,40.7540101,30.02264,health,clinic,Kocaeli Devlet Hastanesi Kartepe Semt Polikliniği,clinic,,,,,
933364850,way,40.7065852,29.9363439,daily,park,,,,park,,,
933370742,way,40.7221562,29.9571233,daily,park,,,,park,,,
933370743,way,40.720489,29.9534393,daily,park,,,,park,,,
937017554,way,40.7063481,29.8009631,health,clinic,Yunusemre Aile Sağlığı Merkezi,clinic,,,,,
937785716,way,40.7197402,29.7855385,education,school,,school,,,,,
961430473,way,40.7442976,30.0220708,daily,marketplace,Kartepe Kent Çarşısı (Ulus Pazarı),marketplace,,,,,
961944149,way,40.7358413,30.0129541,daily,park,,,,park,,,
962550028,way,40.7408382,30.019702,education,school,,school,,,,,
966169710,way,40.8753381,29.406329,daily,park,,,,park,,,
966169711,way,40.8757112,29.4060271,daily,park,,,,park,,,
966169712,way,40.8762709,29.4056559,daily,park,,,,park,,,
966169715,way,40.877067,29.4051732,daily,park,,,,park,,,
966169717,way,40.8774799,29.4062142,daily,park,,,,park,,,
985990650,way,40.7373649,30.0063911,education,school,Pakmaya Ortaokulu,school,,,,,
1009271026,way,40.8060316,29.7877238,daily,park,,,,park,,,
1010261718,way,40.7362747,30.0191541,education,school,Fatih Sultan Mehmet Ortaokulu,school,,,,,
1011211806,way,40.7812378,29.817042,daily,supermarket,,,supermarket,,,,
1014057447,way,40.7701172,29.829992,daily,park,,,,park,,,
1017846633,way,40.79238,29.9813937,education,school,Özel Güneş Okulları,school,,,,,
1017846680,way,40.7792355,29.9885298,education,school,Şehit Alper Al Ortaokulu,school,,,,,
1017846681,way,40.7792376,29.9891452,education,school,Emek ve Dayanışma İlkokulu,school,,,,,
1017856719,way,40.7729497,29.9799114,other,prep_school,Aytaç Kurs,prep_school,,,,,
1018792541,way,40.7724859,29.9708611,daily,park,Nafiye Usanmaz Çocuk Parkı,,,park,,,
1018792570,way,40.7745724,29.975032,daily,park,Kaynakçı Çiftilği Parkı,,,park,,,
1018911822,way,40.7683339,29.9815245,education,school,Doğa Koleji,school,,,,,
1018916999,way,40.7734351,29.9918191,daily,park,,,,park,,,
1022251344,way,40.7752007,29.9843722,health,clinic,Yuvam Akarca Aile Sağlığı Merkezi,clinic,,,,,
1025454221,way,40.7091214,29.8930418,education,school,Kocaeli Anadolu Lisesi,school,,,,,
1025454233,way,40.7112221,29.8943541,education,school,Başiskele Anadolu Lisesi,school,,,,,
1025454240,way,40.7103623,29.8930453,education,school,Özel Bilgili Kültür Okulları,school,,,,,
1025628133,way,40.7674156,29.9688462,daily,park,,,,park,,,
1026115201,way,40.7173066,30.1584829,daily,park,Seka Kamp,,,park,,,
1026137772,way,40.7550472,30.0326526,daily,park,,,,park,,,
1026167878,way,40.7637992,29.9713899,health,clinic,Yahya Kaptan Cevat Çetin Aile Sağlığı Merkezi,clinic,,,,,
1026224024,way,40.7641816,29.8898371,education,school,,school,,,,,
1026367531,way,40.7780127,29.9238576,education,school,Sevgi Tomurcukları Gündüz Bakımevi,school,,,,,
1026367532,way,40.7777411,29.9241867,daily,park,Mimar Sedat Onaran Parkı,,,park,,,
1026371428,way,40.7751463,29.9143306,daily,park,Miralay Mümtaz Rekreasyon Alanı,,,park,,,
1029106637,way,40.7634143,29.9764817,education,kindergarten,İlkadım Anaokulu,kindergarten,,,,,
1032070604,way,40.7743274,29.9881236,daily,park,,,,park,,,
1032520066,way,40.7671884,29.9781892,education,school,Yahyakaptan Özel Eğitim İş Uygulama Okulu,school,,,,,
1032709633,way,40.7714426,29.9694474,education,school,Nesibe Aydın Eğitim Kurumları,school,,,,,
1034460501,way,40.7741795,29.9718928,health,hospital,Özel Romatem Fizik Tedavi Merkezi,hospital,,,,,
1034493232,way,40.7719389,29.9744861,daily,park,,,,park,,,
1034493251,way,40.7721587,29.9733785,daily,park,,,,park,,,
1034886162,way,40.7680491,29.967216,daily,park,Muhsin Yazıcıoğlu Görev Şehitleri Anıt Parkı,,,park,,,
1035077504,way,40.7660638,29.9819798,daily,park,,,,park,,,
1035152557,way,40.7765494,29.9830117,daily,park,,,,park,,,
1035152594,way,40.7806242,29.9898865,daily,park,Yuvam Akarca Mesire Alanı,,,park,,,
1035346254,way,40.7761542,29.9790997,daily,park,,,,park,,,
1037426060,way,40.7840742,29.9878892,health,hospital,Kocaeli Derince Eğitim ve Araştırma Hastanesi Alikahya Yerleşkesi,hospital,,,,,
1037988579,way,40.786422,29.9745109,daily,supermarket,File,,supermarket,,,,
1037999300,way,40.784832,29.9819508,education,school,Kocaeli Fen Lisesi,school,,,,,
1038069354,way,40.7877034,29.9891514,education,school,Farabi Ortaokulu,school,,,,,
1038994761,way,40.7972441,29.9721124,daily,supermarket,A101,,supermarket,,,,
1038996789,way,40.7975634,29.9737806,daily,park,Doğa Parkı,,,park,,,
1039449449,way,40.7801255,29.9731532,daily,convenience,Shell,,convenience,,,,
1039874979,way,40.786811,29.9677272,education,school,Yarbay Refik Cesur İlköğretim Okulu,school,,,,,
1039896882,way,40.7870365,29.9620794,daily,park,,,,park,,,
1039915481,way,40.7874523,29.968954,daily,park,,,,park,,,
1040061555,way,40.7663448,29.9658477,other,prep_school,Bilgi Köprüsü - Fizik Binası,prep_school,,,,,
1040234133,way,40.7918558,29.9662035,daily,park,,,,park,,,
1040328819,way,40.7815312,29.9710657,education,school,Özel Bilgi Küpü İlköğretim Okulu,school,,,,,
1040328820,way,40.7814906,29.9704708,daily,park,,,,park,,,
1040354082,way,40.7838262,29.973241,education,school,Özel Beşsekiz Ortaokulu,school,,,,,
1040354086,way,40.7834349,29.9735013,education,school,Özel Düş Bahçesi Anaokulu ve İlkokulu,school,,,,,
1040497799,way,40.7885195,29.9748018,daily,park,,,,park,,,
1040511414,way,40.7773367,29.9680664,daily,park,,,,park,,,
1040933270,way,40.765276,29.9663223,other,prep_school,Bilgi Köprüsü - Matematik Binası,prep_school,,,,,
1041129218,way,40.7654182,29.9624771,daily,park,Oyun Sokağı,,,park,,,
1041255207,way,40.7638131,29.9552911,education,school,Özel Evrensel Matematik Köyü Anadolu ve Fen Lisesi,school,,,,,
1041293037,way,40.7760664,29.9769741,other,music_school,İzmit Sanat Merkezi,music_school,,,,,
1041506000,way,40.7747888,29.9673383,health,clinic,İzmit Yenişehir Aile Sağlığı Merkezi,clinic,,,,,
1041694529,way,40.8088625,29.983495,daily,park,,,,park,,,
1042410778,way,40.77185,29.9681615,other,prep_school,Kaptan Hocam,prep_school,,,,,
1044801578,way,40.7699351,29.9652469,daily,park,Cumhuriyet Parkı,,,park,,,
1046870769,way,40.7002624,29.8330301,education,school,Gölcük Fen Lisesi,school,,,,,
1047655244,way,40.7638436,30.0239222,education,school,Marmara Eğitim Kurumları Kocaeli Kampüsü,school,,,,,
1049619523,way,40.7614092,29.9545524,daily,park,,,,park,,,
1050414324,way,40.7636619,29.8873432,education,school,Mehmet Sinan Dereli Ortaokulu,school,,,,,
1050420061,way,40.7643655,29.8889184,daily,park,,,,park,,,
1050505278,way,40.7663101,29.901672,education,school,Ford Otosan Ortaokulu,school,,,,,
1050506981,way,40.7660853,29.9002863,daily,park,,,,park,,,
1050514674,way,40.7657949,29.8672582,education,school,İzmit Atatürk Mesleki ve Teknik Anadolu Lisesi,school,,,,,
1050521838,way,40.763469,29.8601948,education,school,7.Boru İlköğretim Okulu,school,,,,,
1050524204,way,40.763876,29.8629848,daily,park,Ekopark,,,park,,,
1050527173,way,40.7635945,29.8538096,daily,park,Derince Millet Bahçesi,,,park,,,
1051908333,way,40.7273418,30.0153476,education,school,,school,,,,,
1051935182,way,40.7423406,30.049212,daily,park,,,,park,,,
1051954548,way,40.7390385,30.0500156,daily,park,,,,park,,,
1052054509,way,40.7417789,30.0078367,daily,park,,,,park,,,
1052054526,way,40.7407676,30.0103466,daily,park,,,,park,,,
1052237979,way,40.7724726,29.9564894,education,school,Mimar Sinan Ortaokulu,school,,,,,
1052414003,way,40.7633538,29.827502,education,school,Derince Pakmaya Huriye Pak İlkokulu,school,,,,,
1052414018,way,40.7625979,29.8201271,education,school,Piri Reis Ortaokulu,school,,,,,
1052679927,way,40.7405306,30.0167886,daily,park,,,,park,,,
1052687058,way,40.7436062,30.0161088,health,clinic,Kartepe Fatih Aile Sağlığı Merkezi,clinic,,,,,
1053057650,way,40.7466539,30.013684,education,school,Kartepe Mesleki ve Teknik Anadolu Lisesi,school,,,,,
1053062121,way,40.729065,30.0414019,education,school,Şehit Piyade Üsteğmen Murat Hasırcıoğlu İlköğretim Okulu,school,,,,,
1053154811,way,40.7383466,30.0000422,daily,park,,,,park,,,
1053351666,way,40.7261046,29.9927778,daily,park,,,,park,,,
1053351685,way,40.7263174,29.9937933,daily,park,,,,park,,,
1053359476,way,40.7226134,30.0003082,education,school,Kullar Ortaokulu,school,,,,,
1053929170,way,40.7519463,30.0146169,education,school,Sınav Koleji Kocaeli,school,,,,,
1053929174,way,40.7521531,30.013871,daily,park,,,,park,,,
1055226600,way,40.7013314,30.0549193,education,school,Yıldız Entegre Okulları,school,,,,,
1055490529,way,40.6911331,30.0584146,daily,park,,,,park,,,
1055518876,way,40.6929797,30.0542094,daily,park,,,,park,,,
1055546128,way,40.710323,30.025328,education,university,Kocaeli Üniversitesi Arslanbey Yerleşkesi,university,,,,,
1055638420,way,40.7028759,30.0239736,daily,park,,,,park,,,
1055698214,way,40.6976857,29.8934955,daily,park,,,,park,,,
1055733906,way,40.7051727,30.0184355,daily,park,,,,park,,,
1056113650,way,40.7410719,30.0075253,education,school,Köseköy Gazi İlkokulu,school,,,,,
1056301348,way,40.7511342,29.9932921,education,school,Hacı Halim Karslı Ortaokulu,school,,,,,
1056315345,way,40.7161234,30.0214287,daily,park,,,,park,,,
1056328399,way,40.737592,30.0058291,health,clinic,Köseköy Aile Sağlığı Merkezi,clinic,,,,,
1056488701,way,40.7378889,29.9996628,education,school,Özel Kale İlkokulu,school,,,,,
1056897569,way,40.7609118,29.9495108,daily,park,,,,park,,,
1056897571,way,40.7610393,29.9515117,daily,supermarket,A101,,supermarket,,,,
1056897592,way,40.7587106,29.9505608,health,hospital,42 Evler Aile Sağlığı Merkezi,hospital,,,,,
1060137245,way,40.6996187,29.9184702,education,kindergarten,Çocuk Kasabası,kindergarten,,,,,
1060346578,way,40.8035213,29.9934911,daily,park,,,,park,,,
1062688857,way,40.7633125,29.959094,other,prep_school,Evrensel Matematik Köyü,prep_school,,,,,
1062688890,way,40.7653579,29.9635065,education,school,Şehit Selçuk Gökdağ İlköğretim Okulu,school,,,,,
1063033208,way,40.7706773,29.9926795,education,school,Fatih İmam Hatip Ortaokulu,school,,,,,
1063033210,way,40.7705581,29.9937137,education,school,Başöğretmen Mesleki ve Teknik Anadolu Lisesi,school,,,,,
1064677872,way,40.7629792,29.9303845,daily,park,,,,park,,,
1066519282,way,40.7750169,30.0309297,education,school,Şehit Öğretmen Ergin Komut Mesleki ve Teknik Anadolu Lisesi,school,,,,,
1066554406,way,40.7678605,30.0057256,daily,park,,,,park,,,
1066899578,way,40.7881103,29.9249223,daily,park,,,,park,,,
1067010005,way,40.7763602,29.9426269,daily,park,,,,park,,,
1067286321,way,40.7799397,29.9322122,education,school,Necip Fazıl Kısakürek Anadolu İmam Hatip Lisesi,school,,,,,
1068931424,way,40.7881062,29.9436769,health,clinic,Gündoğdu 2 Nolu Aile Sağlığı Merkezi,clinic,,,,,
1068993838,way,40.7759662,29.9432824,health,clinic,Erenler Akçakoca Aile Sağlıığı Merkezi,clinic,,,,,
1069245469,way,40.7983347,29.9538655,daily,park,,,,park,,,
1069245484,way,40.8012439,29.9515518,daily,park,Ayazma Parkı,,,park,,,
1069372902,way,40.8030224,29.9634315,daily,marketplace,Ayazma Tepeköy Kapalı Pazarı,marketplace,,,,,
1069606367,way,40.8038061,29.9663384,daily,park,,,,park,,,
1069648025,way,40.8015479,29.9712394,daily,park,,,,park,,,
